45.83.96.129,3128,AE,Zaintech Cloudhub Fz llc.
88.248.164.198,1453,TR,Tt Adsl static Aci
88.248.164.198,1453,TR,Tt Adsl static Aci
88.249.71.62,1453,TR,Tt Adsl Static 1.bolge
88.249.71.62,1453,TR,Tt Adsl Static 1.bolge
88.249.71.62,1453,TR,Tt Adsl Static 1.bolge
88.249.106.96,1453,TR,Tt Adsl ttnet Static Gay
88.249.206.216,1453,TR,Tt Adsl ttnet Static Aci
88.249.206.216,1453,TR,Tt Adsl ttnet Static Aci
88.249.206.216,1453,TR,Tt Adsl ttnet Static Aci
88.249.222.34,1453,TR,Tt Adsl ttnet Static Aci
88.249.222.34,1453,TR,Tt Adsl ttnet Static Aci
88.249.222.34,1453,TR,Tt Adsl ttnet Static Aci
88.250.2.51,1453,TR,TT ADSL static ulus
88.250.2.51,1453,TR,TT ADSL static ulus
88.250.2.51,1453,TR,TT ADSL static ulus
88.250.47.51,1453,TR,TT ADSL static ulus
88.250.72.224,1453,TR,TT ADSL static ulus
88.250.72.224,1453,TR,TT ADSL static ulus
88.250.72.224,1453,TR,TT ADSL static ulus
88.250.88.246,1453,TR,Tt Adsl ttnet Static Gay
88.250.88.246,1453,TR,Tt Adsl ttnet Static Gay
88.250.88.246,1453,TR,Tt Adsl ttnet Static Gay
88.250.204.251,1453,TR,Tt Adsl ttnet Static Aci
88.250.204.251,1453,TR,Tt Adsl ttnet Static Aci
88.250.204.251,1453,TR,Tt Adsl ttnet Static Aci
88.255.40.194,65484,TR,Turk Telekomunikasyon Anonim Sirketi
88.255.102.114,1082,TR,Kugu Cd No Sariyer Istanbul
88.255.102.123,8080,TR,Kugu Cd No Sariyer Istanbul
88.255.102.123,8080,TR,Kugu Cd No Sariyer Istanbul
88.255.102.123,8080,TR,Kugu Cd No Sariyer Istanbul
88.255.106.25,1080,TR,Kugu Cd No Sariyer Istanbul
88.255.106.26,10820,TR,Kugu Cd No Sariyer Istanbul
88.255.217.44,10820,TR,Mahir Bilgisayar KIBRIS
88.255.218.29,61080,TR,Mahir Bilgisayar KIBRIS
88.255.218.79,8080,TR,Mahir Bilgisayar KIBRIS
88.255.218.79,8080,TR,Mahir Bilgisayar KIBRIS
88.255.218.79,8080,TR,Mahir Bilgisayar KIBRIS
89.43.31.134,3128,TR,Netinternet Bilisim Teknolojileri AS
89.43.31.134,3128,TR,Netinternet Bilisim Teknolojileri AS
91.93.199.173,1453,TR,Armain Network dudullu
91.93.199.173,1453,TR,Armain Network dudullu
91.93.199.173,1453,TR,Armain Network dudullu
91.151.88.220,6618,TR,HOSTING DUNYAM BILISIM TEKNOLOJILERI TICARET LIMITED SIRKETI
91.205.41.109,52606,TR,Emre Mert Delidere Trading AS Buuldy Bilisim
92.44.200.30,1453,TR,Tellcom Fttx Bahcesehir
92.44.200.30,1453,TR,Tellcom Fttx Bahcesehir
92.44.200.30,1453,TR,Tellcom Fttx Bahcesehir
92.45.19.35,5678,TR,Superonline Iletisim Hizmetleri A.S.
93.177.103.24,50471,TR,Hostlab Bilisim Teknolojileri A.S.
93.177.103.24,50471,TR,Hostlab Bilisim Teknolojileri A.S.
93.182.76.244,5678,TR,NETONLINE
93.182.76.244,5678,TR,NETONLINE
93.182.76.244,5678,TR,NETONLINE
93.182.76.244,5678,TR,NETONLINE
94.231.192.97,8080,TR,E Sim International LLC
94.231.192.97,8080,TR,E Sim International LLC
94.231.192.97,8080,TR,E Sim International LLC
95.0.206.222,8080,TR,Hatnet Telekomunikasyon Hizmetleri
95.0.206.222,8080,TR,Hatnet Telekomunikasyon Hizmetleri
95.0.206.222,8080,TR,Hatnet Telekomunikasyon Hizmetleri
95.9.64.205,1453,TR,Tt Adsl ttnet ulus static
95.9.64.205,1453,TR,Tt Adsl ttnet ulus static
95.9.64.205,1453,TR,Tt Adsl ttnet ulus static
95.9.84.80,1453,TR,Tt Adsl ttnet ulus static
95.9.84.80,1453,TR,Tt Adsl ttnet ulus static
95.9.84.80,1453,TR,Tt Adsl ttnet ulus static
95.9.121.220,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.147.57,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.147.57,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.147.57,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.148.137,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.148.137,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.148.137,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.170.102,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.170.102,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.170.102,1453,TR,Tt Adsl ttnet Ulus Statik
95.9.214.128,1453,TR,Turk Telekomunikasyon Anonim Sirketi
95.9.214.128,1453,TR,Turk Telekomunikasyon Anonim Sirketi
95.9.214.128,1453,TR,Turk Telekomunikasyon Anonim Sirketi
95.70.220.173,4153,TR,TurkNet DSL
149.34.210.58,9090,TR,Cogent Communications
149.34.210.58,9090,TR,Cogent Communications
149.34.210.58,9090,TR,Cogent Communications
149.34.210.62,9090,TR,Cogent Communications
149.34.210.62,9090,TR,Cogent Communications
149.34.210.62,9090,TR,Cogent Communications
149.50.234.242,8080,TR,Cogent Communications
149.50.234.242,8080,TR,Cogent Communications
149.50.234.242,8080,TR,Cogent Communications
149.50.238.45,8080,TR,Cogent Communications
149.50.238.45,8080,TR,Cogent Communications
149.50.238.45,8080,TR,Cogent Communications
149.86.140.141,8080,TR,Cogent Communications
149.86.140.141,8080,TR,Cogent Communications
149.86.140.141,8080,TR,Cogent Communications
149.86.146.44,8080,TR,Cogent Communications
149.86.146.44,8080,TR,Cogent Communications
149.86.146.44,8080,TR,Cogent Communications
159.146.95.55,1453,TR,TurkNet DSL
159.146.95.55,1453,TR,TurkNet DSL
159.146.95.55,1453,TR,TurkNet DSL
173.213.71.6,80,TR,Eonix Corporation
173.213.71.6,80,TR,Eonix Corporation
173.213.71.6,80,TR,Eonix Corporation
173.213.71.6,80,TR,Eonix Corporation
173.213.71.7,80,TR,Eonix Corporation
173.213.71.7,80,TR,Eonix Corporation
173.213.71.7,80,TR,Eonix Corporation
173.213.71.7,80,TR,Eonix Corporation
176.40.40.63,3310,TR,Tellcom Adana Fiber Dynamic
176.88.177.197,61080,TR,Superonline Iletisim Hizmetleri A.S.
176.88.237.39,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.237.39,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.237.39,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.248.30,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.248.30,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.248.30,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.248.239,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.248.239,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.88.248.239,1453,TR,Superonline Iletisim Hizmetleri A.S.
176.235.131.228,9090,TR,Superonline Iletisim Hizmetleri A.S.
176.235.131.228,9090,TR,Superonline Iletisim Hizmetleri A.S.
176.235.131.228,9090,TR,Superonline Iletisim Hizmetleri A.S.
176.235.139.22,10001,TR,Superonline Iletisim Hizmetleri A.S.
176.235.139.35,10001,TR,Superonline Iletisim Hizmetleri A.S.
176.235.139.35,10001,TR,Superonline Iletisim Hizmetleri A.S.
176.235.139.35,10001,TR,Superonline Iletisim Hizmetleri A.S.
176.236.14.2,4153,TR,Superonline Iletisim Hizmetleri A.S.
176.236.37.132,1080,TR,Superonline Iletisim Hizmetleri A.S.
176.236.163.36,59311,TR,Superonline Iletisim Hizmetleri A.S.
176.236.163.38,59311,TR,Superonline Iletisim Hizmetleri A.S.
176.236.163.38,59311,TR,Superonline Iletisim Hizmetleri A.S.
176.236.163.38,59311,TR,Superonline Iletisim Hizmetleri A.S.
176.236.232.50,9090,TR,KILER GIDA MADDELERI IHRACAT TICARET VE TAAHHUT ANONIM SIRKETI
178.18.207.72,44435,TR,Vargonen Vds Network
178.18.207.72,44435,TR,Vargonen Vds Network
178.18.207.72,44435,TR,Vargonen Vds Network
185.73.203.176,443,TR,TESTIMIONAL
185.73.203.176,443,TR,TESTIMIONAL
185.73.203.176,443,TR,TESTIMIONAL
185.86.5.162,8975,TR,Ideal Hosting Teknoloji A.S.
185.86.5.162,8975,TR,Ideal Hosting Teknoloji A.S.
185.86.5.162,8975,TR,Ideal Hosting Teknoloji A.S.
185.86.82.74,8080,TR,Vayfi Bilgi Teknolojileri A.S.
185.86.82.74,8080,TR,Vayfi Bilgi Teknolojileri A.S.
185.86.82.74,8080,TR,Vayfi Bilgi Teknolojileri A.S.
185.87.121.5,8975,TR,Netuce Bilisim Ticaret Ltd. Sti
185.87.121.5,8975,TR,Netuce Bilisim Ticaret Ltd. Sti
185.87.121.5,8975,TR,Netuce Bilisim Ticaret Ltd. Sti
185.87.121.35,8975,TR,Netuce Bilisim Ticaret Ltd. Sti
185.123.101.174,3128,TR,Brainstorm Network  INC
185.123.101.174,3128,TR,Brainstorm Network  INC
185.123.101.174,3128,TR,Brainstorm Network  INC
185.169.183.3,8080,TR,Eksen ilisim
185.169.183.3,8080,TR,Eksen ilisim
185.169.183.3,8080,TR,Eksen ilisim
185.169.183.9,8080,TR,Eksen ilisim
185.169.183.9,8080,TR,Eksen ilisim
185.169.183.9,8080,TR,Eksen ilisim
185.169.183.126,8080,TR,Eksen ilisim
185.169.183.126,8080,TR,Eksen ilisim
185.169.183.126,8080,TR,Eksen ilisim
185.200.37.98,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.98,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.98,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.116,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.116,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.116,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.247,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.247,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.37.247,8080,TR,High Speed Telekomunikasyon Ve Hab. Hiz. Ltd. Sti.
185.200.38.55,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.55,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.55,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.117,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.117,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.117,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.142,8080,TR,Alpnet Telekomunikasyon Ithalat
185.200.38.199,8080,TR,Alpnet Telekomunikasyon Ithalat
185.208.101.89,8080,TR,Guneydogutelekom
185.208.101.89,8080,TR,Guneydogutelekom
185.208.101.89,8080,TR,Guneydogutelekom
185.208.101.121,8080,TR,Guneydogutelekom
185.208.102.54,8080,TR,Guneydogutelekom
185.208.102.54,8080,TR,Guneydogutelekom
185.208.102.54,8080,TR,Guneydogutelekom
185.217.143.96,80,TR,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi
185.217.143.96,80,TR,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi
185.217.143.96,80,TR,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi
185.233.247.186,8080,TR,Veganet Teknolojileri Ve Hizmetleri LTD Sti
185.233.247.186,8080,TR,Veganet Teknolojileri Ve Hizmetleri LTD Sti
185.233.247.186,8080,TR,Veganet Teknolojileri Ve Hizmetleri LTD Sti
188.124.15.13,3629,TR,Airfiber Xdsl Broadband Internet Access
188.125.167.66,8080,TR,Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.
188.125.167.66,8080,TR,Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.
188.125.167.66,8080,TR,Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.
188.125.167.200,8080,TR,Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.
188.125.167.200,8080,TR,Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.
188.125.167.200,8080,TR,Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.
188.132.166.82,8080,TR,Geo Teknoloji A.s
188.132.166.82,8080,TR,Geo Teknoloji A.s
188.132.166.82,8080,TR,Geo Teknoloji A.s
188.132.203.106,8080,TR,Geo Teknoloji A.s
188.132.203.106,8080,TR,Geo Teknoloji A.s
188.132.203.106,8080,TR,Geo Teknoloji A.s
188.132.203.107,8080,TR,Geo Teknoloji A.s
188.132.203.107,8080,TR,Geo Teknoloji A.s
188.132.203.107,8080,TR,Geo Teknoloji A.s
188.132.209.245,80,TR,Pentech Bilisim Teknolojileri Sanayi Ve Ticaret Limited Sirketi
188.132.209.245,80,TR,Pentech Bilisim Teknolojileri Sanayi Ve Ticaret Limited Sirketi
188.132.209.245,80,TR,Pentech Bilisim Teknolojileri Sanayi Ve Ticaret Limited Sirketi
188.132.209.245,80,TR,Pentech Bilisim Teknolojileri Sanayi Ve Ticaret Limited Sirketi
188.132.221.21,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.21,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.21,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.81,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.81,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.81,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.163,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.163,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.221.163,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.2,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.2,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.2,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.3,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.3,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.3,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.5,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.5,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.5,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.8,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.8,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.8,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.12,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.12,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.12,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.16,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.16,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.16,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.19,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.23,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.23,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.23,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.27,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.27,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.27,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.34,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.34,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.34,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.35,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.35,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.35,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.35,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.36,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.36,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.36,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.37,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.37,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.37,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.38,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.38,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.38,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.41,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.41,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.41,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.42,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.42,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.42,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.44,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.44,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.44,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.51,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.51,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.51,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.72,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.72,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.72,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.135,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.135,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.135,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.141,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.141,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.141,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.165,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.165,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.165,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.167,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.167,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.167,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.168,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.168,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.168,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.168,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.196,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.196,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.196,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.230,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.230,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
188.132.222.230,8080,TR,HIGH SPEED TELEKOMUNIKASYON VE HABERLESME HIZMETLERI LTD. STI.
194.31.64.155,10351,TR,Sfctek Bilisim Yazilim Ve Telekomunikasyon Hiz. San. Ve Tic. Ltd. Sti.
194.31.64.155,10886,TR,Sfctek Bilisim Yazilim Ve Telekomunikasyon Hiz. San. Ve Tic. Ltd. Sti.
194.124.36.26,8080,TR,HighSpeedTelekomunikasyon
194.124.36.26,8080,TR,HighSpeedTelekomunikasyon
194.124.36.26,8080,TR,HighSpeedTelekomunikasyon
194.124.36.106,10820,TR,HighSpeedTelekomunikasyon
194.124.36.106,10820,TR,HighSpeedTelekomunikasyon
194.124.36.106,10820,TR,HighSpeedTelekomunikasyon
194.124.37.9,8080,TR,HighSpeedTelekomunikasyon
194.124.37.245,8080,TR,HighSpeedTelekomunikasyon
194.124.37.245,8080,TR,HighSpeedTelekomunikasyon
194.124.37.245,8080,TR,HighSpeedTelekomunikasyon
195.174.142.76,8080,TR,Turksat Uydu Haberlesme Kablo TV Ve Isletme A.S.
195.174.142.76,8080,TR,Turksat Uydu Haberlesme Kablo TV Ve Isletme A.S.
195.174.142.76,8080,TR,Turksat Uydu Haberlesme Kablo TV Ve Isletme A.S.
195.175.22.194,5678,TR,Turk Telekomunikasyon Anonim Sirketi
212.102.103.134,4153,TR,Vayfi Bilgi Teknolojileri A.S.
212.108.144.67,8080,TR,LDL
212.154.82.52,9090,TR,Gts datanet Telecom LTD
212.154.82.52,9090,TR,Gts datanet Telecom LTD
212.154.82.52,9090,TR,Gts datanet Telecom LTD
212.156.123.218,2525,TR,Turk Telekom Ttnet National Backbone
212.156.216.191,1453,TR,Adsl alc ulus static Pool
212.156.216.191,1453,TR,Adsl alc ulus static Pool
212.156.216.191,1453,TR,Adsl alc ulus static Pool
212.156.217.121,1453,TR,Adsl alc ulus static Pool
212.156.217.121,1453,TR,Adsl alc ulus static Pool
212.156.217.121,1453,TR,Adsl alc ulus static Pool
212.156.217.147,4153,TR,Adsl alc ulus static Pool
